Open,High,Low,Close,Volume,Turnover,Percent_Change,sentiment,MA5,MA10,Return,RSI14,SMA20,SMA100,EMA20,BB_upper,BB_lower,MACD,MACD_signal,MACD_hist,STOCH_K,STOCH_D,Volume_MA20
-0.0645313235986811,-0.07800093414292386,-0.05075973409306739,-0.08182296650717699,0.0517901798118525,0.015148241472791698,0.6453827669069687,0.2,-0.09033220944069817,-0.0980186319198244,0.7156788903611941,0.33755574753230455,-0.10597605433211471,-0.15351563654272354,-0.11110366720477671,-0.10317678719052417,-0.06192135579174851,0.48969142643715147,0.4954812645833951,0.5529689239484598,0.08111587982832574,0.07990563672039126,0.26090980736070535
-0.0645313235986811,-0.07800093414292386,-0.05033238366571699,-0.0813540669856459,0.06331549013047842,0.018536281912156435,0.6635770683144524,0.2,-0.09036890122967076,-0.09807695259143301,0.7298424661828263,0.3830831838689297,-0.10577969560411532,-0.15354967988180257,-0.11115326751441029,-0.103577229362114,-0.06106657103661839,0.48931370099398247,0.49488450194316497,0.5533632062932761,0.12317596566523649,0.09177313047107832,0.261537914565569
-0.062270372114931694,-0.07669313404950956,-0.050807217473884114,-0.08179904306220093,0.11056075667277192,0.03235061873081943,0.6501888087881907,0.2,-0.09040856802856012,-0.09824731034271067,0.7193460101238819,0.26115420513071413,-0.10575631323867024,-0.15355928342772723,-0.11124585739398107,-0.10360770078356424,-0.0609843088300453,0.4887861634812665,0.494290396476541,0.5533866201837946,0.08717948717948813,0.09328224870599951,0.2697798662013143
-0.06311822892133773,-0.07753386268099019,-0.05175688509021842,-0.08182296650717699,0.0677739281319641,0.0197846050448368,0.6563680054926192,0.2,-0.09058111860372875,-0.09828107494206295,0.7241765838432207,0.24880718839507826,-0.10589501317915151,-0.1535624230485103,-0.11133219442682346,-0.10362511645872549,-0.061247486826680575,0.4883543219174956,0.49371958542858563,0.5535918807535785,0.19090909090909156,0.130037057565655,0.2594715603723609
-0.06457842675459255,-0.0789817842129846,-0.05175688509021842,-0.0826076555023923,0.04330851540393874,0.012616148306256224,0.6450394782011671,0.2,-0.09090241967473225,-0.09846422231430746,0.7154301502543443,0.2684559803629566,-0.1062191777910042,-0.1535756587047526,-0.11149444866003194,-0.10400243345345528,-0.06148074593500924,0.48762826046565816,0.4931023262138499,0.5531825991434912,0.16785714285714448,0.1449947048659504,0.24978235492797507
-0.06500235515779557,-0.07753386268099019,-0.05261158594491927,-0.08263157894736839,0.0769119540008279,0.02241060212098009,0.6563680054926192,0.2,-0.09107001190003969,-0.09869290073719372,0.7241756301607153,0.38020899921923984,-0.10647027251084096,-0.153586739719281,-0.11164381534616563,-0.10419385858693986,-0.06177581306880214,0.4870540756791064,0.49248150475194347,0.5531512101273333,0.27702702702702836,0.20854881691791666,0.23695213941609733
-0.06547338671691003,-0.07944885567491827,-0.05365622032288697,-0.0831387559808612,0.03513022324795437,0.010208020461976546,0.649158942670786,0.2,-0.0914399047996827,-0.09890265052104918,0.7186004407296507,0.2993817242570056,-0.10678460590085881,-0.15359880571287865,-0.11183333965887465,-0.10452857830899592,-0.062037336921916264,0.48636777959309274,0.49183303361075253,0.5529075728421531,0.32750000000000057,0.25427452897410086,0.2220641024881341
-0.06641544983513895,-0.07963568425969172,-0.05170940170940169,-0.08327751196172248,0.0468823539418546,0.013644093522307776,0.6546515619636113,0.2,-0.09174633082110278,-0.09908119362974555,0.7228473213754164,0.3576748003089621,-0.10706439716010546,-0.15358987934006407,-0.11201969241187382,-0.10477774119938868,-0.06232544823752889,0.48578264402916393,0.4911848202115174,0.5529098439553096,0.3093749999999993,0.3016496056141982,0.22190932739199223
-0.06829957607159678,-0.07893507706679123,-0.05318138651471985,-0.08142583732057415,0.05778816111051256,0.01682572456320216,0.6841743906625471,0.2,-0.09166402221340741,-0.09912774785006462,0.7458731966156009,0.4709562653076937,-0.10734604838023981,-0.15355035705491266,-0.11198974793671429,-0.10565219868987236,-0.06190806284565131,0.48626225433317916,0.4907723429794568,0.5549870514049227,0.5512499999999996,0.3934495708154503,0.2159200289166336
-0.06448422044276964,-0.07748715553479682,-0.04933523266856599,-0.08047368421052628,0.053017845093024714,0.015610784135998089,0.6707861311362855,0.2,-0.0912217374057914,-0.09906533449974672,0.7353798096809913,0.5096571300126529,-0.10758438908256107,-0.15351459000246248,-0.11186055888212726,-0.10678599542521378,-0.06110815214850435,0.48712824987133924,0.49063392606613127,0.5574019550768671,0.6756250000000001,0.5099892703862656,0.20733771428232825
-0.06151672162034855,-0.0759458197104157,-0.04890788224121556,-0.08048325358851671,0.05028182431627834,0.014809816193890253,0.6567112941984208,0.2,-0.09077647758825866,-0.0989220907449187,0.7243422130734065,0.5581795170915549,-0.10773478020576488,-0.15349125831076094,-0.1117446996418408,-0.10754550119216646,-0.060553403378873605,0.48781416011290873,0.49067492115537853,0.558982857798588,0.6743750000000013,0.632178111587983,0.20276011637759908
-0.06241168158266602,-0.07622606258757589,-0.04890788224121556,-0.07896650717703349,0.07805881452330864,0.023053702108594688,0.6786817713697219,0.2,-0.0899117413724713,-0.09866680991042148,0.7417901201156266,0.6727117071213864,-0.10763248235694245,-0.1534127062299927,-0.11147723858655878,-0.10714252788028497,-0.060801831623156055,0.4891017474154606,0.4909925414393144,0.5614203620731554,0.8724999999999987,0.7397210300429184,0.2044282743050823
-0.06401318888365518,-0.07426436244745446,-0.04938271604938271,-0.07740669856459326,0.12922240304846586,0.03833735331045074,0.679368348781325,0.2,-0.08869496231654109,-0.09819717502852077,0.7421681826711424,0.7082952861390277,-0.10747704276847214,-0.1532974636788969,-0.11106799655770344,-0.10638450219685863,-0.061344603156333444,0.49086723717753267,0.49163717757799363,0.5643018875418859,0.9063157894736857,0.8169479896092167,0.21487310456799852
-0.05699481865284972,-0.07108827650630545,-0.0450617283950617,-0.0761291866028708,0.09087558335365267,0.02725538783699119,0.675248884311706,0.2,-0.0875971836572789,-0.09758838907050149,0.7388668627106619,0.7510611283636083,-0.10717838619165043,-0.1531442378724453,-0.11056074630221463,-0.1052834700701793,-0.06198430998299781,0.4928482092544858,0.49259109274552243,0.5670271235989393,0.7709302325581386,0.8492712005085072,0.21805772660745076
-0.05982100800753648,-0.07286314806165342,-0.046391263057929705,-0.07795693779904303,0.05124581091119416,0.015271567100351307,0.6306213525575007,0.2,-0.08707556525188417,-0.09709112860731256,0.7039374529959735,0.6810041660112373,-0.10701524105093113,-0.15310933267668064,-0.11029778970474802,-0.10488708707910152,-0.06210114061876415,0.49344837670329983,0.4934869865343557,0.5665158637379359,0.6228682170542631,0.7657034791790336,0.21960500352569612
-0.05982100800753648,-0.07426436244745446,-0.047958214624881285,-0.0787272727272727,0.046753349853417336,0.01387401159491111,0.6457260556127703,0.2,-0.08671162237207461,-0.09667367537895644,0.7157391401963259,0.6226536456648136,-0.10691719454128051,-0.153112041369121,-0.11014247722545256,-0.10468515557751981,-0.06213019325563557,0.4934798762188745,0.4942106695004906,0.5649984147690286,0.5604651162790687,0.6499251422297625,0.21832579802205487
-0.05982100800753648,-0.07426436244745446,-0.04691358024691358,-0.07702870813397128,0.0605255995146044,0.018015450915811183,0.6814280810161345,0.2,-0.08630999603332015,-0.09602038153997261,0.7437247283214459,0.6957889991986155,-0.10668682509990651,-0.15307504309283437,-0.10981982458098938,-0.10414816216078382,-0.06226939218144151,0.49427959351862527,0.4949665194897228,0.5652818569782171,0.6980620155038753,0.6255314901686787,0.21898234781732748
-0.0584079133301931,-0.06398879028491358,-0.044634377967711275,-0.07121052631578945,0.3751566478216738,0.11436601939936235,0.7404737384140061,0.2,-0.0850257834192781,-0.09473016457684252,0.7899991986145045,0.7963601168419056,-0.1061094400986311,-0.15294471804974147,-0.10890403511160301,-0.10195965946297972,-0.06357407385853803,0.4976979540418679,0.49632736711515896,0.5706128403906645,0.7358536585365859,0.6633549426820742,0.2690761491102802
-0.049788035798398494,-0.05674918262494161,-0.034520417853751206,-0.05944019138755979,0.38311804299380214,0.12163577514539935,0.8218331616889804,0.2,-0.08156683855612856,-0.09237943224314604,0.8539016460420707,0.9046829934579974,-0.10491268812175836,-0.15264263728145788,-0.10681336706308348,-0.09588798107076049,-0.06802011797017782,0.5060560532132587,0.49926492102384257,0.5845061096190084,0.9693805309734511,0.8002450815068031,0.32288076036525026
-0.04192180876118701,-0.05651564689397476,-0.034615384615384576,-0.06592344497607652,0.23525525797982436,0.07398295067607633,0.5698592516306212,0.2,-0.07907278857596195,-0.0908237027487453,0.656422713294945,0.7431751858750589,-0.10407225150922544,-0.1524215094804236,-0.10561698949520637,-0.0937414871737543,-0.06874055046002636,0.5092126231009158,0.502313221683146,0.585481963168191,0.7231578947368427,0.8086462771298566,0.3507357742606408
-0.048516250588789445,-0.060252218589444184,-0.03751187084520416,-0.06229665071770335,0.19319708989458526,0.060216553240780006,0.7064881565396498,0.2,-0.07566739389131305,-0.08887916877695407,0.7634950480270386,0.7780168311883764,-0.10298789431170824,-0.15217649593696136,-0.1041456627127672,-0.09101080808214956,-0.06962607006363564,0.5132296994820253,0.5056404703963695,0.5879399354963366,0.8535714285714278,0.8480539426350826,0.37437844051647007
-0.04569006123410266,-0.05390004670714621,-0.030389363722697016,-0.056760765550239234,0.36880142443195674,0.11901162781847492,0.731548232063165,0.2,-0.07146667988893296,-0.08650490354067858,0.783194294622887,0.8100059547801178,-0.1016221516027549,-0.15184178773701063,-0.10222086643943068,-0.0872411063812012,-0.07111618833479788,0.5188140041611754,0.5095375605038364,0.5929611369666392,0.963798701298701,0.8461853472933207,0.42545445926487757
-0.03862458784738576,-0.04904250350303596,-0.024596391263057904,-0.05327272727272725,0.2733908512001633,0.08991453072560285,0.703055269481634,0.2,-0.06774890916303056,-0.08392446961441846,0.7606730474903725,0.8173093276255078,-0.10003799634384836,-0.15144988918985475,-0.10010537253640972,-0.08322697066923651,-0.07243803721815378,0.5245554994057093,0.5139252954885157,0.5972844922085427,0.9165624999999995,0.9109302366088838,0.45267899573953696
-0.036269430051813434,-0.04624007473143393,-0.0218423551756885,-0.05274162679425837,0.33028165420099687,0.10939279846579887,0.6635770683144524,0.2,-0.06636057120190403,-0.0814238429229911,0.7298935197517431,0.8154798392169823,-0.09842301887594596,-0.15105423540999763,-0.09813440598090523,-0.07979359964878041,-0.07303823288264993,0.5289006058589649,0.5183966544364652,0.5980213512215359,0.8538571428571426,0.9110258834513121,0.4965692310427172
-0.036269430051813434,-0.04904250350303596,-0.025641025641025605,-0.054923444976076485,0.1799110864128925,0.058769417878785125,0.6282183316168897,0.2,-0.06408072193573983,-0.07896107350962545,0.702140742271216,0.778641247480372,-0.09688562834792963,-0.15069588771238618,-0.09658510014400201,-0.0774339559207512,-0.07257873587762392,0.5307680446497995,0.5223868334154792,0.5937813967501564,0.7887142857142863,0.8524139331698343,0.5194086311410812
-0.03853038153556282,-0.04834189631013547,-0.023171889838556448,-0.05041626794258369,0.24427278552432366,0.08038169237696122,0.716100240302094,0.2,-0.061618405394684606,-0.07593402601920485,0.7709266161339124,0.7925853619555648,-0.09509661168268008,-0.15032264220635316,-0.0947000565855507,-0.0745239804792413,-0.07223020643786582,0.5339624121908433,0.5262855952626303,0.592975867630022,0.9232857142857143,0.8546646229307173,0.5473906886069648
-0.03928403203014602,-0.045305931807566535,-0.023931623931623902,-0.051956937799043035,0.18777891818022013,0.06200781569995085,0.6368005492619292,0.2,-0.060622768742562505,-0.07325332146456504,0.708835054277907,0.7618189248714186,-0.09336498809625038,-0.14998153164245265,-0.0931597422504436,-0.07247665688345628,-0.07102022034778266,0.5351858837586239,0.5296752460593245,0.5884897962759108,0.8465217391304343,0.8522089942153386,0.5729129360456503
-0.035327366933584514,-0.04810836057916862,-0.022269705603038925,-0.05355023923444974,0.13593203327454906,0.044709876767790584,0.636113971850326,0.2,-0.060680285600952066,-0.07136506182502772,0.7082072604888162,0.7318508291302208,-0.09171413995408562,-0.14965414922432901,-0.09193696930556533,-0.07115363611608128,-0.06915340867734554,0.5348253810819237,0.5323072207324212,0.5818134745761299,0.7982608695652179,0.8554048463199423,0.5878016840383737
-0.036269430051813434,-0.04904250350303596,-0.023219373219373174,-0.053665071770334916,0.2092460490725882,0.06883992517144548,0.6553381393752145,0.2,-0.06087167790559306,-0.07074757892475098,0.7232737234464831,0.7570943590264805,-0.09017249808689737,-0.1492974636788969,-0.09084296406465947,-0.07006002176701709,-0.0672491434645533,0.5339550380593404,0.5342202739015903,0.5754786422016802,0.7947826086956528,0.8123866392983767,0.6131248333441968
-0.038389072067828545,-0.05231200373657169,-0.027540360873694214,-0.05721052631578949,0.2596923181609404,0.08379908240228007,0.6103673189152076,0.2,-0.06134569615232055,-0.06981598293352975,0.688068732038169,0.7170254906827201,-0.08888062239605488,-0.14898085446934262,-0.09023331792845313,-0.06969414750390535,-0.06502887680965397,0.531008111728162,0.5350988336713668,0.566363123689822,0.6770958083832329,0.7556689457435196,0.6476799734535823
-0.03768252472915684,-0.049976646426903304,-0.0232668566001899,-0.053325358851674665,0.20161212581726218,0.0661845026478464,0.7082046000686577,0.2,-0.06194863149543833,-0.06885676136102026,0.7648672007923504,0.7290261934715241,-0.08737245982484482,-0.14861425757202668,-0.08926513883368065,-0.0691266505575755,-0.06259611470560994,0.5301219234645458,0.5356056498287174,0.5630874761286835,0.7830645161290315,0.7505817544644529,0.6729817908165986
-0.03593970796043333,-0.04857543204110232,-0.0232668566001899,-0.054937799043062174,0.16392875572012636,0.053838650906306844,0.6357706831445245,0.2,-0.0625664418881397,-0.06866184753748639,0.707926422096095,0.6724993878607393,-0.08603807074228387,-0.1483472051218912,-0.08856206424826107,-0.06896805243267273,-0.06005400557550372,0.5281568506089765,0.5355764135280434,0.5583640084803454,0.642127659574467,0.6994783809389058,0.687338899390262
-0.04093264248704659,-0.05175151798225125,-0.02801519468186131,-0.05910047846889949,0.15723471939484326,0.050606930422994044,0.6017851012701682,0.2,-0.0637167790559302,-0.06928495787098848,0.6815264523017138,0.5124378576229872,-0.08502146926281784,-0.14823959615858173,-0.08837230039218258,-0.06934221250590727,-0.05755582541268017,0.5241147775975785,0.534658886854886,0.5505367692354809,0.4570212765957451,0.6258053617139098,0.6920224459442644
-0.04286387187941593,-0.05651564689397476,-0.0339506172839506,-0.0648803827751196,0.23555012446768095,0.07439264703056069,0.5794713353930655,0.2,-0.06604125347084494,-0.07058284860669867,0.6638832338188385,0.5209978991069178,-0.08439678811325574,-0.1481817286382665,-0.08882037055324288,-0.06999738168059,-0.05553836381376254,0.5176961968417779,0.5325050260959494,0.5396427159216763,0.1999999999999995,0.4306163820655642,0.7162114469575316
-0.04832783796514367,-0.05931807566557684,-0.035612535612535606,-0.06317224880382771,0.14642247563098595,0.04603725165375842,0.6800549261929282,0.2,-0.06727687425624757,-0.07146482086856865,0.7427636932505566,0.4973261121981327,-0.0835757482356943,-0.14805263481901015,-0.0890426094409521,-0.0711271142362716,-0.05258203950009421,0.513171168851052,0.5297809665009555,0.5346183648252145,0.20860465116279134,0.2854885080050032,0.7321246022481497
-0.05157795572303342,-0.055581503970107415,-0.03632478632478631,-0.06328708133971289,0.1297511780483241,0.04122430056002087,0.6549948506694129,0.2,-0.06934153113843716,-0.0728409840845956,0.7232288589733645,0.41296402948677413,-0.08271830626647397,-0.14787576951489784,-0.08925599585810151,-0.07284114480233417,-0.048888671648345206,0.509284792744613,0.5267420225449881,0.5318437369510929,0.2298876404494386,0.20945235513199076,0.7460015050870757
-0.04569006123410266,-0.060252218589444184,-0.033713200379867025,-0.06414832535885168,0.06935883550419335,0.021826500682730586,0.6450394782011671,0.2,-0.07125049583498616,-0.07414450225353114,0.7152768722557596,0.3363621464157995,-0.08200301845081204,-0.14768536074858413,-0.08954140829278345,-0.07474298596555762,-0.04527224383805967,0.5055760162960723,0.5234904575102644,0.5299702098889073,0.18943820224718988,0.20591664601302445,0.7474783865940591
-0.0433820065944418,-0.0579635684259692,-0.032478632478632447,-0.06346411483253583,0.089985313380701,0.028400165783674144,0.6659800892550635,0.2,-0.07215489884966286,-0.07520450603925893,0.7317653573617462,0.3395884357087486,-0.08157283606836163,-0.1474615242551096,-0.08972627281147594,-0.07575332678761332,-0.04324865695769298,0.5028086480468903,0.5202770423454195,0.530306370414736,0.22157303370786546,0.21025799295944408,0.6997988871836502
-0.04427696655675928,-0.05838393274170947,-0.03276353276353275,-0.06397129186602868,0.09837908489319597,0.031056336666153914,0.6498455200823892,0.6000000000000001,-0.07196648155493857,-0.07630645978175787,0.7190449140252083,0.3581625804926295,-0.0818244622055948,-0.14724421324796855,-0.08994791421078574,-0.07563757989858683,-0.04389324276631379,0.5002245065429436,0.5171346782414902,0.5309324423272711,0.19775280898876305,0.19950040989535528,0.6521916793571975
-0.04569006123410266,-0.05815039701074265,-0.03314339981006645,-0.0646602870813397,0.11219953388412882,0.035356909260538166,0.6474424991417781,0.2,-0.07227489091630313,-0.07710299737556975,0.7170918750021751,0.2381807569919296,-0.08175431510925951,-0.1470357670524502,-0.09022232573216055,-0.07575949412130145,-0.04361185910900939,0.4977239561440292,0.5140676459815204,0.5315962346903241,0.1653932584269666,0.19145102956068827,0.6316172575417306
-0.048987282147903904,-0.06263428304530594,-0.03418803418803418,-0.06524880382775117,0.07086435574507659,0.022196661243481044,0.6488156539649844,0.2,-0.07268147560491872,-0.07837786679353964,0.7181479208358904,0.24695490927425287,-0.08191825737607344,-0.14683550849544458,-0.09053370765412005,-0.07557113281092476,-0.04415994790905681,0.495366805281259,0.5110926002768187,0.5324067813287859,0.15922077922077912,0.17057774265084824,0.6111637167355016
-0.048469147432877974,-0.06188696870621205,-0.0336657169990503,-0.06515789473684208,0.0669644629177039,0.020998712097421435,0.6580844490216271,0.2,-0.07289071796905988,-0.07947061200894245,0.7254276262651794,0.26599248184061963,-0.08238457614148459,-0.14662730854469352,-0.09080568625418739,-0.07557738093752758,-0.04510410116577568,0.49348298332855955,0.5082958478110162,0.533977825977963,0.16853333333333467,0.1607961156074001,0.5606977915513656
-0.048045219029674985,-0.06118636151331153,-0.035612535612535606,-0.06640669856459325,0.09052117651728656,0.028244971629259236,0.6395468589083418,0.2,-0.07350059500198336,-0.08025180205759419,0.7110489432941723,0.2541539432153327,-0.08311394651815329,-0.14644379463186413,-0.09118566750394336,-0.07601932546446555,-0.04609062795860824,0.4913326494536874,0.5055827754497406,0.5347151796839771,0.0989333333333343,0.13854772866618414,0.5301227179265351
-0.050400376825247284,-0.06305464736104624,-0.03656220322886988,-0.0674880382775119,0.0690058462951727,0.021452486781502682,0.6419498798489529,0.2,-0.0742294724315748,-0.08053061579467025,0.7127881196334911,0.28136585188847246,-0.08393286072612882,-0.146258803250431,-0.0916454087774688,-0.07663558227238015,-0.047062086883280896,0.48908036788578735,0.5029140955584374,0.5351063473628213,0.05131578947368541,0.10242502823582657,0.4864384543822329
-0.048045219029674985,-0.06258757589911257,-0.03608736942070273,-0.06755502392344498,0.06298943584102161,0.019578131736229847,0.655681428081016,0.2,-0.07482943276477594,-0.08099922750689353,0.7237259369202838,0.13153606403839013,-0.08463433168948226,-0.14606488549618335,-0.09206854783151425,-0.07706235954376073,-0.04800890652231671,0.4872727019529981,0.5003792820405778,0.5362859212546974,0.047631578947366984,0.06195147955726226,0.46688962497259434
-0.051342439943476204,-0.06445586174684728,-0.03656220322886988,-0.06755502392344498,0.06191912719519595,0.019208822010958422,0.6567112941984208,0.2,-0.07530741769139238,-0.08145556118298869,0.7244515999195008,0.14359801058643126,-0.0855861002465777,-0.14584209554296979,-0.09245138792803154,-0.07860420868613577,-0.04820144643887875,0.48586692287070665,0.4980404620832094,0.5380129336550772,0.05801282051281868,0.0482527671109094,0.43640082720533774
-0.04809232218558643,-0.06263428304530594,-0.03641975308641976,-0.0678755980861244,0.05443830769318008,0.0168852430393284,0.6522485410230002,0.2,-0.07587068623562082,-0.08185408577231396,0.7209778470040785,0.1837474543345833,-0.08647011308562208,-0.14563211031765577,-0.09283214123931599,-0.08004352263801778,-0.04837208070425697,0.4846343860527151,0.4958967594952853,0.5397322254303547,0.049565217391303755,0.0476667386884812,0.41410681377806485
-0.050400376825247284,-0.06492293320878095,-0.038461538461538436,-0.07006698564593303,0.1029906266479918,0.031683261625429705,0.6265018880878818,0.2,-0.07662931376437931,-0.08256007284968098,0.7006749415760505,0.24869118226107453,-0.08738733951194633,-0.14542631125338595,-0.09341160804337129,-0.08119379405404908,-0.0489383369635818,0.4826316288876223,0.49373877213934236,0.5396063540933413,0.02074074074073872,0.03866465551201338,0.4085991431669639
-0.05416862929816296,-0.06258757589911257,-0.04036087369420702,-0.06575119617224878,0.11502770043833038,0.035541099291358076,0.7171301064194987,0.2,-0.07626933756445858,-0.08275038240966687,0.7716957246463245,0.40565517526653627,-0.08805851968370049,-0.14517224821472552,-0.09347311877068121,-0.08282010774250659,-0.0484626956853032,0.48324823737429756,0.4921487807934005,0.5446112948178226,0.4380645161290336,0.1658922617698021,0.39284621446898277
-0.0529910504003768,-0.05885100420364317,-0.037749287749287735,-0.06251196172248802,0.09626540252110848,0.030425882324679313,0.7013388259526261,0.2,-0.0752241174137247,-0.08252068081710329,0.7592988365286796,0.5332109950474688,-0.08835292492135027,-0.14489977837970947,-0.09318143823822639,-0.0836108875222692,-0.04816624532499719,0.48538061823133766,0.4913484867596822,0.5515697736950822,0.7857142857142873,0.41232843056462065,0.36552189190630535
-0.04102684879886953,-0.055628211116300785,-0.03205128205128205,-0.06034928229665071,0.09136608241518336,0.02896338784810545,0.685890834191555,0.2,-0.0737306624355415,-0.08199681794230346,0.7474198536641732,0.6207842823265713,-0.0887429852903665,-0.1446048387096775,-0.09268563937565577,-0.08539967506959717,-0.046932850462442,0.4881468590887491,0.4913201652820443,0.5583720695142057,0.8048543689320395,0.6748214048089188,0.34708919714863035
-0.044747998115873766,-0.056095282578234484,-0.03181386514719847,-0.06274641148325355,0.11853491049100942,0.037775887079546856,0.6244421558530724,0.2,-0.07266759222530744,-0.08173897918361289,0.6992089660071361,0.5277098179479491,-0.08917662188589415,-0.14433212262989414,-0.09249409620381754,-0.08734049682967254,-0.04561588940124084,0.48913584302079566,0.4915162789507336,0.5603496971455257,0.6427184466019427,0.7433321626496352,0.33949952891959634
-0.04333490343853036,-0.05702942550210183,-0.035137701804368454,-0.06658373205741622,0.09485628093971682,0.02989294629075008,0.6045314109165808,0.2,-0.07194565648552165,-0.08175790782264375,0.6836604350444373,0.44865557059945765,-0.08959219028994142,-0.144113087909382,-0.09273225926008805,-0.08838559157362952,-0.0452781217586804,0.4880128853725748,0.4914247630186444,0.5578152266965174,0.38317152103560004,0.6085753573065553,0.3290701050598183
-0.04512482336316531,-0.059691732835123745,-0.03608736942070273,-0.06332057416267944,0.059976977731909666,0.018832410801516368,0.7016821146584277,0.2,-0.07144188813962715,-0.0813123174281607,0.7596734775962704,0.5358634193281344,-0.08950556925431519,-0.14387343018960852,-0.09259784178822389,-0.08823693262418725,-0.045270052459026267,0.4887398249798054,0.4915123549040702,0.5593934490681005,0.6038834951456304,0.541297554064753,0.2997149815419439
-0.041827602449364065,-0.05642223260158802,-0.0335707502374169,-0.06519138755980858,0.04955599911540054,0.015596429868460757,0.6313079299691039,0.2,-0.07199722332407782,-0.08105959451785683,0.7045194087281563,0.5095223708426136,-0.0896176983249724,-0.1436470081260774,-0.09267682751689965,-0.08842313170865679,-0.04528757251214671,0.4883831311385722,0.4915035249918466,0.5585438209487369,0.47734627831715243,0.48593691403808514,0.2835192965199305
-0.050400376825247284,-0.060719290051377856,-0.035612535612535606,-0.0670430622009569,0.04829856365997358,0.015033462766484217,0.6313079299691039,0.2,-0.07338456961523204,-0.081004854940119,0.7045760392236158,0.47398567665832775,-0.08982627965309076,-0.14343012804727906,-0.09294684014214599,-0.08862714075332995,-0.04548164253108744,0.48719091335820075,0.4912327333212029,0.5562355246757208,0.35210355987055025,0.47553648068669496,0.2699007472105522
-0.046632124352331605,-0.06118636151331153,-0.03751187084520416,-0.06814354066985642,0.056950343349343076,0.01758400867116052,0.6416065911431513,0.2,-0.07450317334391116,-0.08103350369108459,0.7125513197597979,0.4765238621779093,-0.09004814641612113,-0.14323737995567598,-0.09330913818312825,-0.08870178523789113,-0.04584955561013293,0.48572708008102555,0.49069228880727705,0.5538594578142442,0.2776699029126229,0.3663319304971045,0.2678260972618081
-0.05638247762600093,-0.06595049042503506,-0.04116809116809114,-0.06944019138755977,0.03658187364970996,0.011278227569657677,0.6388602814967387,0.2,-0.07509520031733447,-0.08096648607721851,0.7103676567273995,0.47284824102726447,-0.09038001658022282,-0.1430594681113027,-0.09377596749636419,-0.08880479329824026,-0.046409690257461944,0.4839706541775106,0.48987139827981757,0.5513882860992342,0.23220858895705526,0.284268669681278,0.25889725706768746
-0.05275553462081958,-0.06725829051844934,-0.039886039886039865,-0.07026315789473683,0.060867247704861335,0.018613414327070994,0.6453827669069687,0.2,-0.07653411344704486,-0.08144891058008602,0.7154656639533821,0.4603799462901402,-0.09072942351840829,-0.14289830091110572,-0.09428658102919307,-0.0888293279692936,-0.04709461282991301,0.4822379458221971,0.4888313974455751,0.5494575787029452,0.17944785276073535,0.22646976343850733,0.2526254288609335
-0.05845501648610457,-0.07290985520784682,-0.05840455840455838,-0.08468899521531098,0.02358081326445555,0.006821894275297463,0.45485753518709227,0.2,-0.0805751685838953,-0.08382010630732945,0.566408535021783,0.30627252563409235,-0.09184168012924077,-0.14292883526225075,-0.09629540263706449,-0.08531101842577049,-0.05335442440098531,0.4738541721906756,0.48614484158183563,0.5349488318506338,0.17416545718432516,0.19182020649942053,0.23780873543057934
